time,res_0,res_1,res_2,res_3,res_4,res_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5,qd_raw_0,qd_raw_1,qd_raw_2,qd_raw_3,qd_raw_4,qd_raw_5,qd_smooth_0,qd_smooth_1,qd_smooth_2,qd_smooth_3,qd_smooth_4,qd_smooth_5
29.4803,1.18831,0.516802,0.0964247,-0.961023,0.226951,-0.18617,0.810827,5.44822,2.80997,1.35363,0.860212,0.211274,-0.00644721,0.109669,0.0559836,-0.00524031,0.0419034,0.000741921,-5.65405,-6.16736,-1.97824,-2.4917,4.7409,2.84912,-0.852419,-0.0816814,-0.0439823,-0.0251327,0.186401,0.140324,-0.853366,-0.079726,-0.0471142,-0.0136993,0.198467,0.142618
29.4852,1.18881,0.509305,0.109017,-0.977507,0.208141,-0.187452,0.810029,5.48546,2.82951,1.34787,0.875907,0.211587,-0.00666949,0.109785,0.0560568,-0.00537409,0.0421244,0.000731146,-5.65686,-6.16843,-1.97702,-2.62946,4.72237,2.85743,-0.856608,-0.0816814,-0.0439823,-0.0251327,0.182212,0.154985,-0.854132,-0.0801879,-0.0463744,-0.0163999,0.194628,0.14554
29.4902,1.18954,0.496368,0.121226,-0.995519,0.184764,-0.188521,0.810873,5.52174,2.84836,1.3438,0.891314,0.211918,-0.0066537,0.110555,0.0565419,-0.0053069,0.0423702,0.000747669,-5.65902,-6.1681,-1.97608,-2.73472,4.71537,2.84688,-0.856608,-0.079587,-0.0439823,-0.0314159,0.188496,0.129852,-0.854717,-0.0800458,-0.0458091,-0.019949,0.193178,0.141832
29.4953,1.1878,0.483088,0.13462,-1.01757,0.152194,-0.186554,0.810401,5.57192,2.87446,1.339,0.912813,0.212399,-0.00593146,0.11173,0.0572737,-0.00466742,0.0422343,0.000826191,-5.6626,-6.16075,-1.97619,-2.78863,4.72221,2.85748,-0.858702,-0.0670206,-0.0460767,-0.0335103,0.198968,0.15708,-0.855691,-0.0768612,-0.0458745,-0.0232647,0.194594,0.14556
29.5003,1.18935,0.477891,0.147896,-1.04009,0.121463,-0.183172,0.810148,5.59355,2.88586,1.33459,0.922451,0.212566,-0.00528912,0.112661,0.0579139,-0.00409427,0.0420506,0.000894606,-5.65608,-6.15765,-1.97627,-2.80882,4.74883,2.85678,-0.84823,-0.0712094,-0.0460767,-0.0314159,0.217817,0.144513,-0.853919,-0.0755186,-0.0459225,-0.0252011,0.200111,0.145311
29.5053,1.18412,0.474927,0.162094,-1.0648,0.0919192,-0.165353,0.810631,5.6396,2.90979,1.32956,0.942651,0.212999,-0.00443533,0.115416,0.0595626,-0.00332555,0.0423166,0.00100412,-5.66765,-6.15296,-1.9755,-2.84069,4.77651,2.86051,-0.86708,-0.0670206,-0.0439823,-0.0460767,0.2241,0.150796,-0.857065,-0.073487,-0.0454587,-0.0301918,0.205846,0.146623
29.5105,1.18518,0.48115,0.175241,-1.09191,0.0590399,-0.139318,0.809613,5.67505,2.92837,1.32469,0.957744,0.213314,-0.00397268,0.115319,0.0596355,-0.00292335,0.0419554,0.00104455,-5.65384,-6.14806,-1.97576,-2.85555,4.7758,2.87233,-0.841947,-0.0649262,-0.0460767,-0.0460767,0.205251,0.163363,-0.85331,-0.0713607,-0.0456122,-0.0341372,0.205698,0.15078
29.5152,1.18313,0.482432,0.18562,-1.11363,0.025947,-0.117029,0.80929,5.74733,2.96609,1.31557,0.989953,0.213974,-0.00369008,0.116194,0.0601903,-0.00260168,0.042006,0.00108867,-5.65485,-6.14798,-1.97272,-2.8608,4.78223,2.85739,-0.854513,-0.0712094,-0.0376991,-0.0418879,0.211534,0.127758,-0.853585,-0.0713262,-0.0438061,-0.0359062,0.20703,0.145526
29.5203,1.17807,0.478779,0.195076,-1.13463,-0.0139296,-0.0935472,0.80929,5.74733,2.96609,1.31557,0.989953,0.213974,-0.00345195,0.116781,0.060553,-0.0023793,0.0420032,0.00111747,-5.65567,-6.14791,-1.9702,-2.86468,4.78745,2.84524,-0.854513,-0.0712094,-0.0376991,-0.0418879,0.211534,0.127758,-0.853808,-0.0712981,-0.0423384,-0.0373438,0.208112,0.141256
29.5253,1.17278,0.478633,0.201851,-1.15173,-0.0548318,-0.0758675,0.806489,5.78422,2.98563,1.30877,1.0063,0.214287,-0.00333837,0.117941,0.0611363,-0.00223166,0.042316,0.00114737,-5.67654,-6.14671,-1.96737,-2.86744,4.77691,2.84746,-0.877552,-0.069115,-0.0356047,-0.0418879,0.198968,0.144513,-0.859481,-0.0707765,-0.0407294,-0.0384296,0.205927,0.142034
29.5304,1.16073,0.469875,0.2045,-1.16536,-0.0963184,-0.0645215,0.805773,5.81941,3.00409,1.30355,1.02209,0.214608,-0.00385689,0.117058,0.0607032,-0.0025894,0.04238,0.00110125,-5.66274,-6.154,-1.96321,-2.87189,4.76383,2.83324,-0.844041,-0.0837758,-0.0314159,-0.0460767,0.194779,0.121475,-0.855729,-0.0739357,-0.038466,-0.0402881,0.203218,0.137038
29.5353,1.15013,0.459478,0.209882,-1.17463,-0.128381,-0.0556268,0.80441,5.85233,3.02143,1.2982,1.03684,0.214903,-0.00315666,0.117669,0.0611748,-0.00198424,0.0420462,0.00117015,-5.65255,-6.15022,-1.96191,-2.87831,4.78293,2.83405,-0.844041,-0.0670206,-0.0356047,-0.0523599,0.219911,0.13823,-0.852958,-0.0722966,-0.0377877,-0.0431496,0.207175,0.13732
29.5403,1.1381,0.45284,0.213474,-1.17982,-0.159931,-0.0471427,0.802073,5.93729,3.06586,1.28778,1.07493,0.215688,-0.00315163,0.118573,0.0617429,-0.00190296,0.0423378,0.00119087,-5.65572,-6.15191,-1.95889,-2.88709,4.77834,2.83466,-0.856608,-0.0753982,-0.0314159,-0.0607375,0.203156,0.13823,-0.853821,-0.0730296,-0.0362817,-0.0473066,0.206225,0.137535
29.5453,1.12472,0.449203,0.215439,-1.18109,-0.19163,-0.0388784,0.802073,5.93729,3.06586,1.28778,1.07493,0.215688,-0.00314567,0.119224,0.0621411,-0.00187373,0.0425433,0.00120131,-5.65818,-6.15322,-1.95641,-2.89367,4.77479,2.83513,-0.856608,-0.0753982,-0.0314159,-0.0607375,0.203156,0.13823,-0.854489,-0.0735976,-0.035115,-0.050527,0.205489,0.137702
29.5503,1.11484,0.454312,0.220226,-1.18121,-0.224921,-0.0327859,0.802854,5.97174,3.08382,1.28276,1.09071,0.215992,-0.00221349,0.119839,0.0626619,-0.00107247,0.0420122,0.00129077,-5.64167,-6.14845,-1.95326,-2.90058,4.79862,2.84117,-0.835664,-0.0649262,-0.0293215,-0.0649262,0.226195,0.146608,-0.850001,-0.0715304,-0.0337339,-0.0539597,0.210425,0.139825
29.5553,1.10327,0.459075,0.225803,-1.18484,-0.256137,-0.0182446,0.80136,6.00613,3.10189,1.27785,1.10699,0.216302,-0.00208482,0.119793,0.062732,-0.000928634,0.0418825,0.00130584,-5.63089,-6.14943,-1.94933,-2.90784,4.79748,2.84437,-0.837758,-0.0733038,-0.0272271,-0.069115,0.20944,0.144513,-0.847068,-0.0719553,-0.0321749,-0.0575908,0.210189,0.140948
29.5602,1.09433,0.462713,0.23414,-1.19037,-0.28796,0.00644323,0.798515,6.04082,3.12031,1.27119,1.12304,0.216574,-0.00167437,0.120197,0.0630206,-0.000556196,0.0416979,0.00135043,-5.62824,-6.14787,-1.94451,-2.91329,4.80142,2.85953,-0.844041,-0.069115,-0.0251327,-0.069115,0.213628,0.163363,-0.846348,-0.0712799,-0.0305003,-0.0603313,0.211007,0.146278
29.5652,1.08742,0.46449,0.244393,-1.19748,-0.320892,0.0400819,0.798515,6.04082,3.12031,1.27119,1.12304,0.216574,-0.00136354,0.120561,0.0632678,-0.000287366,0.0415688,0.00138196,-5.62621,-6.14667,-1.94027,-2.91746,4.80445,2.87114,-0.844041,-0.069115,-0.0251327,-0.069115,0.213628,0.163363,-0.845797,-0.0707624,-0.0292173,-0.0624307,0.211634,0.150362
29.5703,1.08065,0.4628,0.252361,-1.20918,-0.35503,0.0789489,0.79909,6.07717,3.13918,1.2674,1.14027,0.216933,-0.00139756,0.1211,0.06364,-0.000260129,0.0417578,0.0013918,-5.62466,-6.14808,-1.93237,-2.92662,4.79221,2.85858,-0.844041,-0.0733038,-0.020944,-0.0816814,0.201062,0.131947,-0.845376,-0.0713721,-0.0272325,-0.067049,0.209097,0.145944
29.5753,1.07809,0.459374,0.263412,-1.22562,-0.384246,0.116194,0.796148,6.10528,3.15421,1.26113,1.15345,0.217144,-0.00100382,0.12162,0.0640362,8.44874e-05,0.041622,0.00143476,-5.61613,-6.14799,-1.92757,-2.93157,4.80951,2.84479,-0.835664,-0.0712094,-0.0230383,-0.0774926,0.2241,0.125664,-0.843055,-0.0713332,-0.0262302,-0.0695449,0.212683,0.141097
29.5802,1.06884,0.460885,0.273563,-1.24101,-0.406174,0.144469,0.795101,6.15285,3.17905,1.25553,1.17528,0.217576,-0.000508399,0.122429,0.0644729,0.000504237,0.0415342,0.00148977,-5.62799,-6.14101,-1.92347,-2.93433,4.79856,2.84285,-0.856608,-0.0586431,-0.0230383,-0.0753982,0.203156,0.13823,-0.846282,-0.0683117,-0.0254702,-0.0709385,0.210415,0.140415
29.5853,1.05757,0.466825,0.283627,-1.25247,-0.42757,0.161949,0.792436,6.17329,3.19003,1.25067,1.18534,0.217736,-0.000411549,0.121262,0.0638556,0.000585138,0.0410755,0.00148615,-5.61481,-6.13912,-1.91998,-2.93446,4.79008,2.83702,-0.831475,-0.0649262,-0.0230383,-0.0712094,0.203156,0.131947,-0.842698,-0.0674923,-0.0248816,-0.0710041,0.208658,0.138365
29.5902,1.05289,0.473545,0.292668,-1.26025,-0.449532,0.171131,0.792436,6.22011,3.21433,1.24617,1.20717,0.218169,-0.000187191,0.121104,0.0637958,0.000777774,0.0408474,0.00150558,-5.61052,-6.13658,-1.9172,-2.93456,4.78859,2.83271,-0.837758,-0.0628319,-0.0230383,-0.0712094,0.207345,0.131947,-0.84153,-0.0663908,-0.0244459,-0.0710526,0.208348,0.136848
29.5953,1.04679,0.486892,0.30434,-1.26122,-0.470618,0.174806,0.788943,6.2414,3.22582,1.24111,1.21727,0.218318,0.000483293,0.122098,0.0642944,0.00132844,0.0406774,0.00157656,-5.62773,-6.12987,-1.90723,-2.93463,4.78741,2.84379,-0.860796,-0.0544543,-0.0188496,-0.0712094,0.207345,0.152891,-0.846209,-0.0634921,-0.0230869,-0.0710907,0.208104,0.140744
29.6003,1.0491,0.504319,0.315529,-1.25649,-0.490368,0.178295,0.787143,6.29266,3.2526,1.23543,1.24116,0.218777,0.000607177,0.122957,0.0647717,0.00144198,0.0408632,0.00159992,-5.63499,-6.13066,-1.90713,-2.9337,4.80097,2.84208,-0.854513,-0.0649262,-0.0230383,-0.069115,0.219911,0.13823,-0.848185,-0.0638334,-0.0230754,-0.0706206,0.210914,0.140146
29.6052,1.05247,0.523538,0.328733,-1.2514,-0.507935,0.18907,0.785471,6.35953,3.28765,1.22593,1.27366,0.219364,0.00084722,0.123168,0.0649812,0.00166268,0.0407342,0.00162815,-5.62591,-6.13126,-1.89829,-2.93791,4.81126,2.84926,-0.837758,-0.0649262,-0.0188496,-0.079587,0.219911,0.150796,-0.845716,-0.0640921,-0.0220748,-0.0727435,0.213044,0.142667
29.6102,1.0566,0.543496,0.343271,-1.24591,-0.523846,0.206112,0.785471,6.35953,3.28765,1.22593,1.27366,0.219364,0.00103018,0.123285,0.0651057,0.00181665,0.0406183,0.00164517,-5.61898,-6.13172,-1.8905,-2.94112,4.81911,2.85474,-0.837758,-0.0649262,-0.0188496,-0.079587,0.219911,0.150796,-0.843831,-0.0642898,-0.0213106,-0.0743651,0.214671,0.144594
29.6153,1.05242,0.554798,0.355679,-1.24279,-0.536919,0.224472,0.782146,6.39348,3.30576,1.21902,1.29,0.219635,0.000787269,0.125319,0.0662192,0.00166991,0.0414868,0.00165626,-5.64176,-6.13681,-1.88364,-2.94771,4.82282,2.86341,-0.869174,-0.0733038,-0.0188496,-0.0879646,0.217817,0.15708,-0.850024,-0.0664926,-0.0207092,-0.0776885,0.21544,0.147645
29.6202,1.04863,0.564023,0.367969,-1.24071,-0.549431,0.239567,0.778252,6.45837,3.33999,1.20882,1.32184,0.220144,0.00116488,0.126277,0.0668687,0.00199339,0.0415131,0.00170551,-5.63659,-6.1371,-1.87158,-2.95541,4.83975,2.85713,-0.844041,-0.0670206,-0.0167552,-0.0942478,0.230383,0.13823,-0.84862,-0.0666165,-0.019781,-0.0815755,0.218948,0.145435
29.6252,1.04472,0.571242,0.380637,-1.2391,-0.562718,0.253083,0.778252,6.45837,3.33999,1.20882,1.32184,0.220144,0.00145817,0.127092,0.0674091,0.00223545,0.0415497,0.00174018,-5.63256,-6.13732,-1.86075,-2.96142,4.85297,2.85222,-0.844041,-0.0670206,-0.0167552,-0.0942478,0.230383,0.13823,-0.847523,-0.0667133,-0.0190565,-0.08461,0.221686,0.14371
29.6302,1.03514,0.576837,0.392762,-1.23931,-0.574871,0.265252,0.77692,6.48803,3.35559,1.20405,1.33655,0.220389,0.00191278,0.127282,0.0675903,0.00259364,0.0412572,0.00178167,-5.62401,-6.13519,-1.85162,-2.963,4.86777,2.84426,-0.837758,-0.0628319,-0.0167552,-0.0879646,0.234572,0.131947,-0.845199,-0.0657896,-0.0185088,-0.0854083,0.224753,0.14091
29.6352,1.03345,0.582446,0.403287,-1.23395,-0.582788,0.26506,0.774745,6.5211,3.37304,1.19899,1.35262,0.220672,0.00183407,0.125212,0.066428,0.00251334,0.0406596,0.00175154,-5.61014,-6.13009,-1.85303,-2.96223,4.83568,2.83676,-0.82938,-0.0565487,-0.0188496,-0.0837758,0.196873,0.129852,-0.841427,-0.0635861,-0.01859,-0.0850191,0.218105,0.138274
29.6402,1.03256,0.593325,0.412991,-1.22494,-0.596091,0.257485,0.773015,6.55313,3.38989,1.1944,1.36846,0.220936,0.00230828,0.12587,0.0668395,0.00289138,0.0405332,0.00180163,-5.61244,-6.12502,-1.8354,-2.9686,4.8305,2.82959,-0.844041,-0.0544543,-0.0146608,-0.0984366,0.213628,0.127758,-0.842054,-0.0613972,-0.0176482,-0.0882352,0.217032,0.135753
29.6454,1.03375,0.603492,0.421473,-1.21528,-0.607034,0.23975,0.771558,6.59821,3.41348,1.18877,1.38982,0.221304,0.00241235,0.125265,0.0665929,0.00298688,0.0402481,0.00180668,-5.59726,-6.12464,-1.80722,-2.97456,4.82401,2.83132,-0.825192,-0.0607375,-0.0125664,-0.100531,0.211534,0.13823,-0.837926,-0.0612357,-0.0164041,-0.0912453,0.215686,0.136359
29.6504,1.04685,0.613732,0.428647,-1.20619,-0.614589,0.219408,0.76825,6.61841,3.4244,1.18371,1.40061,0.221464,0.00281558,0.126697,0.0674125,0.00331538,0.0404195,0.0018607,-5.60822,-6.1232,-1.78204,-2.97998,4.83376,2.83689,-0.850324,-0.0586431,-0.0125664,-0.102625,0.2241,0.144513,-0.840905,-0.0606127,-0.0154819,-0.0939798,0.217708,0.138319
29.6554,1.06001,0.619489,0.434384,-1.2016,-0.627916,0.20099,0.76394,6.69638,3.46542,1.17245,1.44015,0.222114,0.0028408,0.128717,0.0684929,0.00339248,0.0410673,0.00189754,-5.6348,-6.12558,-1.70349,-2.98603,4.82908,2.84959,-0.871268,-0.0649262,-0.00628319,-0.106814,0.213628,0.15708,-0.848134,-0.0616396,-0.013292,-0.0970353,0.216737,0.142785
29.6606,1.07484,0.621119,0.439727,-1.20077,-0.647601,0.183001,0.76394,6.69638,3.46542,1.17245,1.44015,0.222114,0.00285687,0.130399,0.0693922,0.00345189,0.0416009,0.00192379,-5.65583,-6.12746,-1.61741,-2.99082,4.82537,2.85964,-0.871268,-0.0649262,-0.00628319,-0.106814,0.213628,0.15708,-0.853851,-0.0624519,-0.0115598,-0.0994521,0.215968,0.146318
29.6652,1.07723,0.625354,0.446394,-1.20129,-0.661582,0.173112,0.761766,6.73765,3.48711,1.16673,1.46045,0.22244,0.00363947,0.133298,0.0710124,0.00407856,0.0419604,0.00202736,-5.67899,-6.12547,-1.54275,-2.99412,4.85477,2.87193,-0.88174,-0.0586431,-0.00628319,-0.106814,0.24295,0.165457,-0.860148,-0.061592,-0.0103685,-0.101114,0.22206,0.150639
29.6702,1.07578,0.633063,0.45641,-1.19837,-0.675574,0.165619,0.759113,6.76434,3.50131,1.16183,1.47441,0.222644,0.00393166,0.13315,0.0709815,0.00429576,0.04168,0.00205099,-5.67044,-6.125,-1.50924,-2.99581,4.86667,2.88895,-0.850324,-0.0607375,-0.00837758,-0.10472,0.232478,0.175929,-0.857823,-0.0613898,-0.00989739,-0.101967,0.224525,0.156624
29.6752,1.07063,0.641856,0.467253,-1.19157,-0.692859,0.159758,0.755464,6.79614,3.51829,1.1555,1.4906,0.222872,0.00417128,0.133835,0.071368,0.00448889,0.0417434,0.00208388,-5.67864,-6.1223,-1.44085,-3.00112,4.85887,2.88783,-0.86708,-0.0565487,-0.00628319,-0.113097,0.217817,0.154985,-0.860054,-0.0602232,-0.00902647,-0.104649,0.222909,0.156229
29.6803,1.05985,0.665929,0.482526,-1.18157,-0.708666,0.150067,0.748824,6.86088,3.55268,1.1445,1.52355,0.223369,0.00467213,0.133397,0.0712109,0.00485766,0.0412492,0.00212485,-5.66808,-6.11548,-1.33431,-3.01124,4.84307,2.87973,-0.84823,-0.0481711,-0.00418879,-0.125664,0.20944,0.144513,-0.857181,-0.0572946,-0.00785093,-0.109756,0.219636,0.153382
29.6853,1.04447,0.700174,0.500701,-1.169,-0.722607,0.13767,0.748824,6.86088,3.55268,1.1445,1.52355,0.223369,0.0050406,0.13327,0.0712095,0.0051369,0.0409393,0.00215403,-5.66022,-6.11039,-1.2439,-3.01876,4.83133,2.87371,-0.84823,-0.0481711,-0.00418879,-0.125664,0.20944,0.144513,-0.855045,-0.0551178,-0.00697717,-0.113551,0.217203,0.151266
29.6903,1.02313,0.735127,0.518957,-1.15844,-0.737533,0.115806,0.745173,6.88956,3.56807,1.13815,1.53879,0.223595,0.00460173,0.13083,0.0698701,0.00480555,0.040442,0.00209202,-5.63755,-6.11355,-1.10697,-3.01655,4.81504,2.86194,-0.82938,-0.0607375,-0.0020944,-0.108909,0.203156,0.134041,-0.848879,-0.056468,-0.00580405,-0.112436,0.213828,0.147128
29.6952,0.997767,0.770579,0.540284,-1.14736,-0.748874,0.0975073,0.738223,6.96493,3.60805,1.12545,1.57801,0.224183,0.00498438,0.130557,0.0697318,0.00507793,0.0400633,0.00212452,-5.6334,-6.11131,-0.99485,-3.01685,4.82188,2.87547,-0.844041,-0.0523599,-0.0020944,-0.113097,0.219911,0.167552,-0.847752,-0.0555113,-0.00494015,-0.11259,0.215245,0.151884
29.7001,0.967054,0.807421,0.565636,-1.13524,-0.758008,0.0809195,0.738223,6.96493,3.60805,1.12545,1.57801,0.224183,0.00528208,0.13055,0.0697446,0.00530223,0.0398226,0.00214869,-5.63016,-6.10955,-0.900723,-3.01709,4.82723,2.88606,-0.844041,-0.0523599,-0.0020944,-0.113097,0.219911,0.167552,-0.846871,-0.0547625,-0.00426402,-0.11271,0.216354,0.155606
29.7053,0.94231,0.848896,0.596762,-1.1177,-0.768423,0.0684746,0.73662,6.99556,3.6241,1.1217,1.59365,0.224422,0.00566715,0.129528,0.0693197,0.00557755,0.039174,0.00216764,-5.60113,-6.10816,-0.744922,-3.02135,4.83889,2.87392,-0.81472,-0.0523599,0,-0.121475,0.226195,0.13823,-0.838977,-0.0541727,-0.00321719,-0.114862,0.21877,0.151341
29.7102,0.92433,0.888771,0.62957,-1.09739,-0.779047,0.0608945,0.73662,6.99556,3.6241,1.1217,1.59365,0.224422,0.00594033,0.128812,0.0690235,0.00577651,0.0387105,0.00218033,-5.5801,-6.10716,-0.625469,-3.02444,4.84733,2.86514,-0.81472,-0.0523599,0,-0.121475,0.226195,0.13823,-0.83326,-0.0537454,-0.00245896,-0.116421,0.22052,0.148251
29.7153,0.90764,0.93161,0.667834,-1.07406,-0.785304,0.0582013,0.727921,7.05507,3.65615,1.10855,1.62512,0.224856,0.00645064,0.128949,0.0691822,0.00612929,0.0383745,0.00222831,-5.57106,-6.10516,-0.528552,-3.03088,4.86375,2.88419,-0.823097,-0.0502655,0,-0.129852,0.234572,0.175929,-0.8308,-0.052903,-0.0018637,-0.119672,0.223921,0.154951
29.7203,0.892774,0.972719,0.707944,-1.04954,-0.787663,0.0596083,0.727921,7.05507,3.65615,1.10855,1.62512,0.224856,0.00683535,0.12936,0.0694831,0.00641389,0.0382102,0.00226426,-5.56432,-6.10367,-0.454968,-3.03568,4.87598,2.89838,-0.823097,-0.0502655,0,-0.129852,0.234572,0.175929,-0.828968,-0.0522757,-0.00142045,-0.122093,0.226455,0.15994
29.7252,0.88071,1.0156,0.748287,-1.0271,-0.790996,0.0695752,0.723241,7.08602,3.67281,1.1018,1.64156,0.225088,0.00690832,0.128595,0.0690373,0.00644944,0.0379079,0.00226339,-5.56105,-6.10137,-0.398886,-3.03441,4.86855,2.89367,-0.825192,-0.0481711,0,-0.119381,0.219911,0.152891,-0.82808,-0.0513103,-0.00108636,-0.121455,0.224916,0.158282
29.7302,0.863189,1.05915,0.788874,-1.00623,-0.798131,0.0851228,0.722046,7.12153,3.69131,1.09812,1.66046,0.225367,0.00672333,0.129027,0.0692929,0.00631954,0.0382337,0.0022567,-5.56778,-6.10076,-0.354623,-3.04343,4.84567,2.89715,-0.835664,-0.0502655,0,-0.140324,0.205251,0.163363,-0.829909,-0.0510584,-0.000824397,-0.126005,0.220174,0.159507
29.7353,0.849841,1.10275,0.828904,-0.98643,-0.805453,0.0955232,0.715784,7.14584,3.70479,1.09043,1.67374,0.225526,0.00670271,0.128191,0.0687981,0.0062856,0.0379593,0.00224788,-5.56362,-6.10151,-0.321086,-3.03929,4.85021,2.89693,-0.825192,-0.0523599,0,-0.117286,0.2241,0.159174,-0.828777,-0.0513705,-0.000626672,-0.123914,0.221115,0.159427
29.7403,0.841685,1.14716,0.867383,-0.964505,-0.813595,0.105142,0.713115,7.1874,3.72663,1.08501,1.69546,0.225837,0.0065827,0.127016,0.0681359,0.00617912,0.0376594,0.00222431,-5.55308,-6.10208,-0.295564,-3.03415,4.84882,2.87535,-0.816814,-0.0523599,0,-0.113097,0.219911,0.127758,-0.825911,-0.0516075,-0.000476533,-0.121323,0.220827,0.15184
29.7452,0.834105,1.18468,0.901526,-0.935559,-0.821083,0.106613,0.707992,7.21777,3.74311,1.07761,1.71153,0.226061,0.00639276,0.126424,0.0678402,0.00602761,0.0375971,0.00220411,-5.54328,-6.10606,-0.276268,-3.03422,4.85739,2.87039,-0.81472,-0.0586431,0,-0.121475,0.228289,0.144513,-0.823249,-0.0532813,-0.000363167,-0.121359,0.222602,0.150097
29.7503,0.830835,1.21199,0.930326,-0.90808,-0.827709,0.104922,0.705741,7.2525,3.76137,1.07285,1.73028,0.226308,0.00608276,0.127714,0.068499,0.0058199,0.0382846,0.00219917,-5.56556,-6.10913,-0.261267,-3.03629,4.84933,2.86076,-0.84823,-0.0586431,0,-0.125664,0.215723,0.136136,-0.829307,-0.0545815,-0.000275097,-0.122403,0.220934,0.146711
29.7552,0.827063,1.23449,0.954506,-0.878628,-0.827224,0.103369,0.700737,7.27416,3.77334,1.06591,1.74244,0.226446,0.00637193,0.127337,0.068422,0.00600401,0.03795,0.00221994,-5.54579,-6.1079,-0.250292,-3.0446,4.86001,2.85372,-0.806342,-0.0523599,0,-0.140324,0.230383,0.136136,-0.823931,-0.0540614,-0.000210696,-0.126598,0.223146,0.144236
29.7605,0.824013,1.24834,0.973787,-0.853,-0.826361,0.104445,0.696515,7.30902,3.79198,1.0591,1.76172,0.226695,0.005905,0.126171,0.0677835,0.00566223,0.0379103,0.0021707,-5.53541,-6.11304,-0.152207,-3.04621,4.85107,2.86878,-0.812625,-0.0628319,0.0020944,-0.129852,0.215723,0.165457,-0.821108,-0.0562509,0.000364751,-0.127411,0.221293,0.149533
29.7654,0.817861,1.2494,0.985056,-0.828997,-0.822051,0.107002,0.693416,7.33274,3.80471,1.05419,1.7747,0.22685,0.00570268,0.126733,0.0680797,0.00552027,0.0382903,0.00216527,-5.54799,-6.11205,-0.166808,-3.05418,4.82812,2.87103,-0.835664,-0.0544543,0,-0.144513,0.201062,0.152891,-0.824529,-0.0558287,0.000279032,-0.13143,0.216538,0.150322
29.7702,0.811352,1.24944,0.99198,-0.808083,-0.818069,0.117742,0.689813,7.36744,3.82316,1.04804,1.79388,0.22709,0.00596456,0.126171,0.0678223,0.005681,0.0379241,0.00218027,-5.536,-6.10901,-0.177886,-3.05731,4.82956,2.87134,-0.810531,-0.0502655,0,-0.13823,0.217817,0.150796,-0.821267,-0.0545324,0.000214017,-0.133014,0.216836,0.150433
29.7752,0.79585,1.24076,0.992485,-0.792412,-0.815774,0.132117,0.682371,7.4253,3.85413,1.03676,1.82582,0.227468,0.00610463,0.127548,0.0685672,0.00578172,0.0383196,0.00221586,-5.55603,-6.1066,-0.101373,-3.06574,4.8186,2.86589,-0.844041,-0.0502655,0.0020944,-0.150796,0.207345,0.142419,-0.826714,-0.053512,0.00066369,-0.137267,0.214567,0.148516
29.7803,0.772933,1.2238,0.987317,-0.781775,-0.81506,0.149595,0.682371,7.4253,3.85413,1.03676,1.82582,0.227468,0.00621449,0.128874,0.0693007,0.00587935,0.0386973,0.00224373,-5.57142,-6.10475,-0.042868,-3.07221,4.81019,2.8617,-0.844041,-0.0502655,0.0020944,-0.150796,0.207345,0.142419,-0.830898,-0.0527279,0.00100923,-0.140534,0.212823,0.147044
29.7853,0.751243,1.20781,0.980453,-0.77678,-0.808601,0.16723,0.678927,7.44591,3.86531,1.03147,1.83774,0.227607,0.00697703,0.128548,0.0692669,0.00638638,0.0380096,0.00230096,-5.54612,-6.10095,0.000835659,-3.07608,4.84014,2.85571,-0.802153,-0.0460767,0.0020944,-0.148702,0.238761,0.13823,-0.824021,-0.0511366,0.00126887,-0.142489,0.219029,0.144935
29.7902,0.735087,1.19698,0.96855,-0.766283,-0.803244,0.178817,0.671266,7.51651,3.90281,1.01951,1.87754,0.228084,0.00723523,0.128194,0.0690637,0.00654109,0.0377302,0.00232179,-5.54532,-6.09685,0.11601,-3.07901,4.83155,2.85118,-0.823097,-0.0439823,0.00418879,-0.148702,0.211534,0.13823,-0.823802,-0.0494378,0.00196221,-0.143964,0.217249,0.143343
29.7953,0.723229,1.18923,0.951791,-0.750391,-0.798754,0.185331,0.671266,7.51651,3.90281,1.01951,1.87754,0.228084,0.00743648,0.128183,0.0690672,0.00668587,0.0375796,0.00233874,-5.54469,-6.09361,0.203578,-3.08128,4.82487,2.84765,-0.823097,-0.0439823,0.00418879,-0.148702,0.211534,0.13823,-0.823631,-0.048116,0.00250166,-0.145112,0.215864,0.142104
29.8004,0.711681,1.18566,0.928517,-0.738373,-0.793397,0.188307,0.665634,7.54545,3.91858,1.01221,1.89388,0.228268,0.00747611,0.126883,0.0683699,0.00666945,0.0371273,0.00232608,-5.52927,-6.09238,0.104959,-3.08099,4.82715,2.85798,-0.806342,-0.0460767,0,-0.144513,0.217817,0.15708,-0.819438,-0.0476215,0.00189499,-0.144967,0.216338,0.145736
29.8052,0.70101,1.18834,0.902054,-0.73094,-0.785649,0.192221,0.663221,7.57158,3.93239,1.00797,1.90894,0.22844,0.00797863,0.127714,0.0689912,0.00700534,0.0370513,0.00237777,-5.51634,-6.09027,0.112548,-3.09327,4.84518,2.85442,-0.804248,-0.0439823,0.0020944,-0.17174,0.232478,0.140324,-0.815923,-0.0467793,0.00194113,-0.151163,0.220073,0.144484
