time,res_0,res_1,res_2,res_3,res_4,res_5,m_0,m_1,m_2,m_3,m_4,m_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5
20.9553,-0.464449,0.726951,0.325647,0.0215814,-1.74438,-0.541108,0.286234,-3.15338,-1.68009,-0.130162,-0.666697,0.384496,-2.35444,8.42952,4.501,0.202325,3.83386,0.215774,0.0936212,-0.067711,-0.0534323,-0.00737771,-0.0731874,-0.00280639,5.90951,8.17999,-2.89946,5.02262,-3.58129,2.65537
20.9603,-0.478369,0.727264,0.333803,-0.0384075,-1.78726,-0.388873,0.656832,-2.19426,-1.21344,-1.2514,-0.323357,0.292495,-2.39007,8.38568,4.48234,0.207616,3.8377,0.214118,0.0919563,-0.0676698,-0.0535245,-0.00734741,-0.0722977,-0.00275255,5.95459,8.14542,-2.89644,4.98886,-3.54484,2.67752
20.9652,-0.493264,0.719418,0.348555,-0.0604643,-1.86371,-0.276346,0.501977,-1.67694,-0.927362,-0.956374,-0.247123,0.223537,-2.39007,8.38568,4.48234,0.207616,3.8377,0.214118,0.0902668,-0.0675993,-0.0535556,-0.00728134,-0.0718971,-0.00274496,5.98807,8.11975,-2.89419,4.96378,-3.51737,2.69397
20.9703,-0.515977,0.717735,0.353391,-0.0609107,-1.92344,-0.184561,0.50637,-1.70315,-1.03696,-0.577752,-0.303549,0.377848,-2.40535,8.36712,4.47417,0.209706,3.83879,0.213385,0.0885097,-0.0677557,-0.0537487,-0.00718412,-0.0711422,-0.00271928,6.02143,8.09867,-2.89803,4.9483,-3.49273,2.72099
20.9753,-0.516621,0.707284,0.349364,-0.101172,-1.97523,-0.0571271,0.759741,-2.30626,-1.29946,-0.809731,-0.338773,0.570013,-2.44151,8.31885,4.45294,0.215166,3.84104,0.211599,0.086579,-0.0679823,-0.0540339,-0.00710747,-0.0702734,-0.00267414,6.07324,8.06254,-2.89614,4.92633,-3.4436,2.762
20.9802,-0.513714,0.700161,0.356124,-0.16002,-2.04047,0.0916484,0.580764,-1.76296,-0.993338,-0.618978,-0.258967,0.435731,-2.44151,8.31885,4.45294,0.215166,3.84104,0.211599,0.0846558,-0.0677853,-0.0540146,-0.00701582,-0.0697256,-0.00266356,6.11141,8.03593,-2.89475,4.91014,-3.38727,2.79221
20.9852,-0.500535,0.692837,0.349346,-0.148539,-2.07169,0.195323,0.52792,-1.74731,-0.969733,0.346696,-0.234776,0.174442,-2.46588,8.28699,4.4391,0.218666,3.84164,0.210402,0.0829264,-0.0669789,-0.0535788,-0.00692036,-0.0686357,-0.00261052,6.14813,8.00854,-2.8921,4.91935,-3.26548,2.80559
20.9903,-0.492239,0.688966,0.332025,-0.118568,-2.07912,0.274668,0.400373,-1.32516,-0.735442,0.262933,-0.178053,0.132296,-2.46588,8.28699,4.4391,0.218666,3.84164,0.210402,0.0812126,-0.0658567,-0.0529322,-0.00682719,-0.0677848,-0.00257903,6.17662,7.98728,-2.89004,4.92649,-3.04201,2.81597
20.9954,-0.472086,0.708207,0.3416,-0.116367,-2.02666,0.283472,-0.143108,-0.371045,0.0260102,-1.27555,0.118768,0.156367,-2.50227,8.23838,4.41748,0.223975,3.84151,0.208452,0.0817382,-0.0659668,-0.0528882,-0.00690412,-0.0676151,-0.00253697,6.17401,7.96865,-2.87545,4.89147,-2.69823,2.82682
21.0003,-0.429238,0.725149,0.354949,-0.0527605,-1.9784,0.220667,-0.109682,-0.284378,0.0199349,-0.977612,0.0910269,0.119843,-2.50227,8.23838,4.41748,0.223975,3.84151,0.208452,0.0816525,-0.0654081,-0.0524689,-0.00693384,-0.06753,-0.00252331,6.17213,7.95516,-2.86489,4.86612,-2.29188,2.83468
21.0052,-0.400213,0.694855,0.336258,-0.0721172,-1.92878,0.144044,-0.291526,-2.45594,-1.37451,-1.74311,-0.491746,-0.209986,-2.53044,8.20576,4.40194,0.226762,3.83987,0.207278,0.0768993,-0.0665428,-0.0530197,-0.00648902,-0.0650713,-0.00248218,6.16517,7.9263,-2.86537,4.81976,-1.85426,2.82383
21.0107,-0.424435,0.679745,0.318075,-0.10097,-1.83031,0.13992,-0.469392,-1.42042,-0.5485,-1.26443,-0.256647,-0.0400721,-2.55935,8.16292,4.38394,0.232085,3.83838,0.205252,0.0737026,-0.0670692,-0.0531139,-0.00623483,-0.0630801,-0.00241516,6.14574,7.8953,-2.84878,4.7829,-1.83081,2.82254
21.0154,-0.422938,0.652417,0.301833,-0.0869626,-1.78442,0.198324,-0.0561676,-1.06939,-0.475728,-0.826637,-0.254002,-0.0319597,-2.57474,8.14037,4.37391,0.234423,3.83705,0.204219,0.0716686,-0.0684009,-0.0538994,-0.0060667,-0.0623284,-0.00240706,6.14685,7.8766,-2.84065,4.76183,-1.81482,2.82167
21.0203,-0.396346,0.608235,0.306991,-0.0595557,-1.7421,0.282597,-0.0430621,-0.819872,-0.364727,-0.633759,-0.194736,-0.0245026,-2.57474,8.14037,4.37391,0.234423,3.83705,0.204219,0.0698909,-0.0690724,-0.0542879,-0.0059267,-0.0617324,-0.00240857,6.14771,7.86205,-2.83433,4.74546,-1.80231,2.82099
21.0254,-0.381638,0.598723,0.311488,-0.0753332,-1.65428,0.355403,-0.633969,0.433554,0.462628,-1.39459,0.264765,0.0668936,-2.60598,8.09801,4.35539,0.238807,3.83391,0.202275,0.0711477,-0.0685218,-0.0537163,-0.00603801,-0.0615439,-0.00235755,6.11461,7.85865,-2.82277,4.70707,-1.66334,2.8248
21.0305,-0.354557,0.593623,0.288903,-0.0789933,-1.6021,0.398138,-0.479721,0.328068,0.350068,-1.05528,0.200347,0.050618,-2.60598,8.09801,4.35539,0.238807,3.83391,0.202275,0.071739,-0.0676375,-0.0530079,-0.00609337,-0.0614365,-0.00233503,6.08962,7.85608,-2.81404,4.67808,-1.55294,2.82768
21.0354,-0.333422,0.612512,0.266762,-0.142487,-1.57582,0.421477,-1.06701,0.00156799,0.509449,-3.03932,0.335609,0.342903,-2.63986,8.05239,4.33499,0.243143,3.82938,0.200325,0.0722421,-0.0669028,-0.0521788,-0.00615597,-0.0608246,-0.00227127,6.0405,7.83374,-2.78648,4.59827,-0.872213,2.84942
21.0406,-0.418384,0.604,0.215163,-0.0950343,-1.7299,0.395242,1.59757,-2.64828,-1.69118,-0.0377138,-0.679248,0.654806,-2.66453,8.0181,4.31901,0.24612,3.82509,0.198758,0.069075,-0.0716367,-0.0555667,-0.00593128,-0.0611728,-0.00235021,6.13504,7.7995,-2.7939,4.59777,1.51621,2.89718
21.0453,-0.758095,0.603883,0.207827,-0.125879,-1.81879,0.324617,1.22927,-2.03776,-1.3013,-0.0290194,-0.522657,0.50385,-2.66453,8.0181,4.31901,0.24612,3.82509,0.198758,0.0663017,-0.0745952,-0.0577485,-0.00573913,-0.0613075,-0.00241629,6.20254,7.77506,-2.7992,4.59741,2.75792,2.93129
21.0506,-1.04711,0.642168,0.215913,-0.206733,-1.76287,0.238987,1.86462,-0.798142,-0.328041,-1.32254,0.00467943,0.905876,-2.67389,8.00281,4.31183,0.247338,3.82311,0.198092,0.0678475,-0.0801814,-0.0618291,-0.0059887,-0.0645835,-0.0025595,6.31164,7.74172,-2.78544,4.56118,3.76649,2.99483
21.0555,-1.14892,0.67286,0.210547,-0.192613,-1.70586,0.0843104,1.41345,-1.86361,-1.14242,-0.44658,-0.251596,0.23361,-2.69888,7.96451,4.29397,0.250391,3.81832,0.196389,0.0663156,-0.0836399,-0.0643883,-0.00590896,-0.0652962,-0.00261948,6.39434,7.71183,-2.78737,4.54976,3.91889,3.01248
21.0604,-1.08391,0.732829,0.222907,-0.172857,-1.53721,0.00898444,1.82519,-0.780416,-0.39584,-0.128784,0.0342456,0.844435,-2.71633,7.93808,4.28165,0.252198,3.81459,0.195139,0.0677694,-0.0880925,-0.0677125,-0.00611307,-0.0679411,-0.00272477,6.49413,7.68491,-2.77946,4.54704,3.98635,3.06753
21.0653,-1.06835,0.773278,0.212632,-0.196834,-1.2597,0.0566249,0.842289,-1.99447,-1.07182,-1.05929,-0.13501,1.3194,-2.75395,7.88085,4.25439,0.256091,3.80563,0.19244,0.0662927,-0.0908012,-0.0695906,-0.00601174,-0.0681207,-0.00274397,6.5491,7.64835,-2.77494,4.51961,4.04164,3.15459
21.0705,-1.04324,0.839242,0.226527,-0.156544,-0.99992,0.213193,0.824119,-0.886212,-0.373153,-0.471158,0.0901244,0.899607,-2.7723,7.85173,4.24039,0.257884,3.80076,0.191172,0.0667759,-0.092628,-0.0709515,-0.00609791,-0.0691422,-0.00277643,6.60262,7.62024,-2.76477,4.50682,4.08999,3.21703
21.0754,-1.01588,0.908951,0.238103,-0.11843,-0.852734,0.374018,0.62909,-0.676489,-0.284846,-0.359658,0.0687964,0.686714,-2.7723,7.85173,4.24039,0.257884,3.80076,0.191172,0.0668518,-0.0932799,-0.0715351,-0.00615022,-0.0696996,-0.00279893,6.64146,7.59984,-2.75738,4.49753,4.125,3.26234
21.0804,-1.00544,0.942216,0.218399,-0.14528,-0.747716,0.378284,0.375892,-2.47248,-1.42208,-1.20193,-0.313296,-0.227728,-2.80504,7.79712,4.21426,0.260825,3.79067,0.188619,0.0625833,-0.0958937,-0.0732388,-0.00575414,-0.0684475,-0.00281028,6.67322,7.56565,-2.75886,4.4656,4.16887,3.25029
21.0854,-1.01464,0.977174,0.198951,-0.182304,-0.66475,0.323252,0.286364,-1.88359,-1.08338,-0.915657,-0.238677,-0.173489,-2.80504,7.79712,4.21426,0.260825,3.79067,0.188619,0.0587287,-0.0962348,-0.073536,-0.0054377,-0.0670271,-0.0028142,6.69733,7.53971,-2.75998,4.44137,4.20216,3.24115
21.0905,-0.991386,0.991932,0.186167,-0.185414,-0.712938,0.243396,0.68842,-2.59567,-1.35621,-1.1876,-0.652149,0.0419048,-2.85148,7.7236,4.17804,0.264312,3.77717,0.185474,0.0529892,-0.103429,-0.0782768,-0.0049471,-0.066725,-0.00293093,6.74412,7.49609,-2.74952,4.40944,4.21821,3.24707
21.0953,-0.96813,0.988897,0.162496,-0.132754,-0.966374,0.204392,0.745277,-2.51712,-1.59129,-0.349689,-0.684123,0.479287,-2.86617,7.69405,4.16428,0.266135,3.7701,0.183787,0.0472241,-0.107933,-0.0813686,-0.00447409,-0.0657889,-0.00301059,6.78873,7.47012,-2.75743,4.40078,4.23217,3.28041
21.1003,-0.949588,0.987332,0.129369,-0.107004,-1.32164,0.19439,0.56825,-1.91923,-1.21331,-0.266627,-0.521622,0.365441,-2.86617,7.69405,4.16428,0.266135,3.7701,0.183787,0.042344,-0.110741,-0.0833727,-0.00407005,-0.0648115,-0.00307696,6.82376,7.44972,-2.76363,4.39398,4.24313,3.30659
21.1054,-0.920279,0.981173,0.10773,-0.109705,-1.57098,0.214195,0.593639,-2.30994,-1.1742,-0.832277,-0.37278,0.241498,-2.88405,7.66323,4.14921,0.267076,3.76478,0.182516,0.0373371,-0.113981,-0.0856111,-0.00367242,-0.0639046,-0.00314087,6.86842,7.40633,-2.75297,4.37128,4.2791,3.32578
21.1102,-0.901526,0.967151,0.102685,-0.113351,-1.82953,0.220664,0.506048,-2.19671,-1.10519,-0.641153,-0.311069,-0.0616859,-2.89365,7.64435,4.13961,0.267606,3.75871,0.181237,0.0330418,-0.116623,-0.0874341,-0.00333936,-0.0630706,-0.00318869,6.90559,7.36758,-2.74305,4.35512,4.3141,3.32424
21.1158,-0.869948,0.95302,0.0879122,-0.111887,-2.09699,0.166468,0.451406,-1.76842,-0.976313,-0.114489,-0.312195,-0.00661081,-2.91698,7.60151,4.1186,0.269493,3.7488,0.179292,0.0288712,-0.119295,-0.0892667,-0.00301913,-0.062296,-0.00324024,6.94137,7.33693,-2.73974,4.35202,4.34142,3.326
21.1203,-0.863134,0.957426,0.0789693,-0.189381,-2.2015,0.146522,0.0645146,-0.908697,-0.235601,-1.94698,0.2382,0.537586,-2.93574,7.56801,4.10114,0.269826,3.74238,0.177861,0.0283742,-0.12038,-0.089954,-0.00299973,-0.0624544,-0.00325428,6.95382,7.309,-2.72514,4.3052,4.38548,3.35865
21.1252,-0.859109,0.949843,0.0723417,-0.21093,-2.24009,0.109234,0.368912,-1.06503,-0.528121,-0.55938,0.154703,-0.118206,-2.97026,7.50299,4.0693,0.270913,3.72351,0.174055,0.0278507,-0.123153,-0.0917503,-0.00299623,-0.063158,-0.00328908,6.98231,7.28577,-2.72085,4.29068,4.4364,3.35215
21.1304,-0.858626,0.932252,0.0731419,-0.248857,-2.15408,0.108402,0.278299,-0.803434,-0.398403,-0.421984,0.116704,-0.0891722,-2.97026,7.50299,4.0693,0.270913,3.72351,0.174055,0.0267479,-0.122642,-0.09152,-0.00291598,-0.0626735,-0.00328473,7.00504,7.26723,-2.71742,4.2791,4.47703,3.34697
21.1352,-0.858969,0.969322,0.10976,-0.295703,-1.88254,0.0630684,0.525897,0.942469,0.870208,-1.29484,0.848738,0.136391,-2.98687,7.47095,4.0532,0.271164,3.71512,0.172535,0.0317876,-0.124056,-0.0925214,-0.00336251,-0.0653044,-0.00330291,7.03752,7.25169,-2.69707,4.24562,4.54154,3.35438
21.1403,-0.873596,0.985645,0.110887,-0.320992,-1.7581,0.0802825,0.564134,-2.14567,-1.18087,-1.14257,-0.494326,0.394818,-3.02465,7.39453,4.01486,0.272255,3.69541,0.168839,0.0262871,-0.13098,-0.0971208,-0.00297823,-0.0654168,-0.00344644,7.07644,7.21824,-2.69299,4.21493,4.56105,3.38338
21.1453,-0.894026,1.02615,0.12539,-0.34921,-1.79175,0.193866,0.429604,-1.63399,-0.899266,-0.870098,-0.376443,0.300665,-3.02465,7.39453,4.01486,0.272255,3.69541,0.168839,0.0216659,-0.134257,-0.0994158,-0.00263531,-0.0647799,-0.00353644,7.10545,7.1933,-2.68994,4.19207,4.57559,3.405
21.1504,-0.907436,1.04619,0.12908,-0.307196,-1.72396,0.292103,0.307012,-1.72436,-0.756218,-0.184342,-0.497554,0.264834,-3.04101,7.36108,3.99777,0.272126,3.68588,0.167128,0.0172192,-0.138664,-0.102327,-0.0023335,-0.0644807,-0.00363617,7.12982,7.15754,-2.67301,4.18743,4.57459,3.42465
21.1553,-0.913313,1.04993,0.119557,-0.233948,-1.55188,0.360084,0.235161,-1.32081,-0.579239,-0.1412,-0.38111,0.202854,-3.04101,7.36108,3.99777,0.272126,3.68588,0.167128,0.0137395,-0.140842,-0.103818,-0.0020773,-0.0638466,-0.00369576,7.1476,7.13144,-2.66066,4.18405,4.57386,3.43899
21.1603,-0.923713,1.07503,0.114916,-0.232751,-1.36513,0.33346,0.563997,-1.26046,-0.755681,-1.51718,-0.109483,0.384983,-3.07368,7.29197,3.96247,0.272063,3.66634,0.163701,0.0107101,-0.146883,-0.107886,-0.00193133,-0.0648456,-0.00383235,7.18373,7.11212,-2.66296,4.14358,4.60966,3.46597
21.1653,-0.934087,1.08861,0.109664,-0.195236,-1.3456,0.269671,0.764636,-1.83146,-0.853793,-0.534752,-0.407891,0.345165,-3.10901,7.21531,3.92272,0.27147,3.64449,0.159947,0.00626932,-0.154352,-0.112921,-0.0017109,-0.065802,-0.00400866,7.23343,7.07304,-2.64789,4.12971,4.62962,3.49079
21.1703,-0.940302,1.08999,0.10202,-0.162213,-1.43777,0.27948,0.582804,-1.39593,-0.65076,-0.407587,-0.310894,0.263085,-3.10901,7.21531,3.92272,0.27147,3.64449,0.159947,0.00247871,-0.158115,-0.115581,-0.00145666,-0.0657156,-0.0041163,7.27082,7.04364,-2.63656,4.11928,4.64464,3.50947
21.1753,-0.920807,1.08214,0.0847513,-0.165467,-1.43443,0.250107,0.492919,-2.20982,-1.18125,-0.613849,-0.636916,0.287581,-3.12267,7.1838,3.90671,0.270372,3.63381,0.158085,-0.00406642,-0.164287,-0.119761,-0.00106616,-0.0653999,-0.00428272,7.30503,7.00952,-2.62946,4.10334,4.6489,3.53092
21.1802,-0.87943,1.08669,0.074447,-0.188902,-1.30676,0.169919,0.376553,-1.68814,-0.902386,-0.468935,-0.486556,0.21969,-3.12267,7.1838,3.90671,0.270372,3.63381,0.158085,-0.00926736,-0.167753,-0.122191,-0.000705983,-0.0646368,-0.0043898,7.3307,6.98392,-2.62413,4.09137,4.6521,3.54702
21.1852,-0.82078,1.08475,0.0784546,-0.214616,-1.29116,0.203157,0.218748,-1.53155,-0.690562,-1.0258,-0.136171,0.468479,-3.15147,7.11744,3.87197,0.267814,3.61294,0.154549,-0.0124307,-0.17221,-0.125125,-0.000642298,-0.0650658,-0.00450258,7.35229,6.95158,-2.61289,4.0644,4.68341,3.57925
21.1902,-0.776292,1.03898,0.0539926,-0.157378,-1.39583,0.233728,-0.0434043,-2.72963,-1.59597,-0.191133,-0.485462,0.0462811,-3.17557,7.06532,3.84436,0.267088,3.59833,0.152259,-0.0196534,-0.172747,-0.125533,-0.000195324,-0.0626421,-0.00455741,7.36336,6.91856,-2.61706,4.05958,4.71237,3.58545
21.1952,-0.75905,1.00183,0.0289588,-0.0822547,-1.40281,0.214853,-0.033091,-2.08104,-1.21675,-0.145718,-0.370112,0.0352842,-3.17557,7.06532,3.84436,0.267088,3.59833,0.152259,-0.0252967,-0.172101,-0.1252,0.000209191,-0.0603317,-0.00457904,7.37168,6.89374,-2.62019,4.05597,4.73414,3.59011
21.2002,-0.75272,1.02523,0.0455966,-0.0928035,-1.34926,0.275593,0.328907,0.359208,0.564793,-1.10347,0.486938,0.517931,-3.20399,6.98581,3.80297,0.264381,3.57113,0.147952,-0.022157,-0.176175,-0.127822,-0.000215009,-0.0630963,-0.00465588,7.39485,6.87219,-2.59687,4.02613,4.77538,3.62391
21.2052,-0.734894,1.04002,0.047039,-0.122914,-1.37785,0.322346,0.752815,-0.396723,-0.0949476,-1.3345,0.039683,0.186054,-3.20952,6.97409,3.79662,0.262401,3.56704,0.147065,-0.0236642,-0.182597,-0.132261,-0.000235694,-0.0648587,-0.00481933,7.43765,6.85386,-2.58661,3.99113,4.80131,3.63638
21.2102,-0.734136,1.07103,0.0616395,-0.113369,-1.36582,0.307158,0.776723,-0.363995,-0.0825082,-1.35075,0.00823291,0.118922,-3.23209,6.91327,3.76474,0.261258,3.54728,0.144182,-0.0251281,-0.189852,-0.137214,-0.000295015,-0.0670879,-0.00500282,7.48177,6.83622,-2.57629,3.95516,4.82375,3.64458
21.2154,-0.732728,1.10523,0.0611333,-0.0951172,-1.38952,0.275803,0.32099,-0.964734,-0.461772,-0.834243,-0.0108246,0.550001,-3.24609,6.87563,3.74484,0.259566,3.53455,0.142195,-0.0275012,-0.193112,-0.139466,-0.00025277,-0.0674918,-0.00510086,7.50675,6.81413,-2.57069,3.93217,4.8562,3.68324
21.2202,-0.693454,1.14361,0.0573744,-0.0956762,-1.44364,0.227417,0.246819,-0.741815,-0.355072,-0.641477,-0.00832339,0.422914,-3.24609,6.87563,3.74484,0.259566,3.53455,0.142195,-0.0293751,-0.19462,-0.140574,-0.000145478,-0.0673654,-0.00515441,7.52442,6.7985,-2.56673,3.91591,4.87917,3.7106
21.2252,-0.681618,1.18332,0.0602576,-0.10891,-1.44023,0.198491,0.380263,-1.22413,-0.590762,-0.232964,0.0871219,0.0522781,-3.27526,6.79725,3.70308,0.2551,3.5079,0.138193,-0.031478,-0.197845,-0.142781,-0.000246797,-0.067984,-0.00525485,7.55509,6.77099,-2.56039,3.90991,4.92892,3.71529
21.2305,-0.67824,1.2285,0.0713841,-0.186425,-1.38466,0.188213,0.152766,-0.980586,-0.278712,-1.75132,0.0672503,0.145799,-3.28834,6.75811,3.68229,0.253163,3.49431,0.135961,-0.0340351,-0.20123,-0.14508,-0.000203552,-0.0682743,-0.00536096,7.57361,6.73823,-2.54209,3.86073,4.96577,3.72641
21.2353,-0.637958,1.2672,0.0746924,-0.187192,-1.31955,0.133638,0.117321,-0.753067,-0.214045,-1.34498,0.0516467,0.11197,-3.28834,6.75811,3.68229,0.253163,3.49431,0.135961,-0.036014,-0.202919,-0.14628,-9.68383e-05,-0.0680991,-0.0054208,7.58656,6.71416,-2.52928,3.82632,4.99155,3.73419
21.2403,-0.585066,1.31922,0.0786878,-0.200691,-1.25059,0.0966382,0.587309,-0.855524,-0.334813,-1.09866,-0.0216815,0.447515,-3.31148,6.68243,3.64195,0.248658,3.46796,0.131919,-0.0383928,-0.209256,-0.150601,-0.00021807,-0.0696923,-0.00559999,7.62481,6.67734,-2.51824,3.79682,5.02192,3.76486
21.2451,-0.543414,1.3776,0.0814552,-0.231525,-1.20725,0.0376736,0.451102,-0.657114,-0.257164,-0.843864,-0.0166532,0.343729,-3.31148,6.68243,3.64195,0.248658,3.46796,0.131919,-0.0404853,-0.212625,-0.153,-0.000130612,-0.0701574,-0.00570378,7.65268,6.60797,-2.5102,3.77532,5.04404,3.7872
21.2502,-0.535059,1.4653,0.0837419,-0.228192,-1.24921,-0.0241615,1.27646,-0.901234,-0.650134,0.0566423,-0.107376,0.2101,-3.32923,6.62514,3.61147,0.246336,3.44998,0.129251,-0.0440874,-0.220406,-0.158541,-0.000117843,-0.0719969,-0.0059376,7.72509,6.43167,-2.51583,3.77716,5.08122,3.80218
21.2552,-0.535361,1.63899,0.0956366,-0.209048,-1.33702,-0.0145019,1.23303,-0.494027,-0.249578,0.00766778,0.186537,0.512347,-3.35584,6.54008,3.56579,0.240406,3.41788,0.124619,-0.0450649,-0.229161,-0.164635,-0.000426327,-0.0752541,-0.00617412,7.79606,5.43326,-2.5113,3.77755,5.13329,3.83619
21.2602,-0.480391,1.83349,0.0954779,-0.165726,-1.4425,0.0117868,0.936044,-0.375035,-0.189464,0.00582091,0.141608,0.388943,-3.35584,6.54008,3.56579,0.240406,3.41788,0.124619,-0.0462268,-0.234039,-0.168191,-0.000420764,-0.0767393,-0.00631338,7.85055,2.97814,-2.50783,3.77785,5.17327,3.86231
21.2653,-0.45458,1.88988,0.0708843,-0.165776,-1.64524,0.0672512,0.218904,-2.66888,-1.32432,-0.829297,-0.541449,0.277105,-3.38119,6.45562,3.51985,0.232113,3.3876,0.12006,-0.054109,-0.239912,-0.172196,-0.000427407,-0.0761694,-0.00654997,7.877,-5.49754,-2.49479,3.75615,5.19626,3.88351
21.2703,-0.412003,1.85079,0.044259,-0.129068,-1.85332,0.105821,0.53752,-2.73294,-1.43148,-0.602736,-0.802,0.264069,-3.39179,6.41127,3.49592,0.229811,3.37193,0.117985,-0.0634552,-0.246623,-0.176925,-0.00014885,-0.0754046,-0.00682737,7.9172,-6.05012,-2.48415,3.74076,5.19913,3.90378
21.2752,-0.378147,1.80072,0.0275335,-0.055154,-1.96403,0.0849951,0.409926,-2.08421,-1.09169,-0.459662,-0.611625,0.201385,-3.39179,6.41127,3.49592,0.229811,3.37193,0.117985,-0.070789,-0.251434,-0.180367,0.000155695,-0.074554,-0.00703183,7.94763,-6.09491,-2.4761,3.72911,5.20131,3.91913
21.2804,-0.363563,1.77835,0.0132154,-0.00565401,-2.02195,0.128467,-0.120451,-1.95319,-0.876787,-0.939496,-0.419705,0.189746,-3.41556,6.32247,3.44734,0.220387,3.33955,0.113029,-0.0763201,-0.255194,-0.182857,-9.2942e-05,-0.0740506,-0.00721559,7.95269,-6.13313,-2.46082,3.70375,5.21043,3.93408
21.2854,-0.329347,1.78471,-0.0058338,0.0433217,-2.06909,0.22772,-0.0913121,-1.48069,-0.664681,-0.71222,-0.318173,0.143844,-3.41556,6.32247,3.44734,0.220387,3.33955,0.113029,-0.080847,-0.256243,-0.183639,0.000102707,-0.0727453,-0.00730229,7.95648,-6.16122,-2.44939,3.68477,5.21725,3.94528
21.2906,-0.302003,1.78818,-0.0244552,0.0619387,-2.00433,0.246462,-0.00970024,-1.52057,-0.616731,-1.05922,-0.211151,0.0817663,-3.43548,6.23464,3.39936,0.21192,3.30759,0.108612,-0.0848327,-0.25925,-0.185676,-0.000199658,-0.0725284,-0.00745671,7.96687,-6.19557,-2.43336,3.65615,5.23722,3.95236
21.2955,-0.301989,1.77708,-0.0377206,0.0331439,-1.91972,0.27584,-0.28797,-1.59254,-0.620664,-1.40904,-0.164539,0.142374,-3.45089,6.16828,3.3631,0.207366,3.28493,0.105641,-0.0887032,-0.259579,-0.18592,-0.000264666,-0.0712588,-0.00754184,7.96359,-6.22986,-2.4169,3.61952,5.259,3.96318
21.3002,-0.304721,1.76564,-0.0383868,0.00585121,-1.90008,0.374779,-0.221736,-1.22625,-0.477909,-1.08496,-0.126695,0.109628,-3.45089,6.16828,3.3631,0.207366,3.28493,0.105641,-0.0918533,-0.259493,-0.185917,-0.00013325,-0.0700093,-0.00759021,7.96115,-6.25542,-2.40463,3.59221,5.27524,3.97124
21.3054,-0.330769,1.73527,-0.0392611,-0.0408995,-1.86765,0.394032,-0.519817,-1.76909,-0.6707,-1.15887,-0.0589221,0.435775,-3.46376,6.0789,3.31412,0.198949,3.25159,0.101172,-0.0947982,-0.257337,-0.184453,-0.000415487,-0.0681732,-0.00763028,7.94787,-6.29634,-2.38565,3.56079,5.31071,4.00254
21.3104,-0.327967,1.69568,-0.0468439,-0.0801516,-1.81289,0.366988,0.247617,-1.62203,-0.763783,-0.919579,-0.294067,0.0236377,-3.46991,6.03297,3.28875,0.193652,3.23339,0.0986169,-0.0999449,-0.261034,-0.187109,-0.000558108,-0.0678072,-0.00782656,7.97143,-6.32814,-2.37468,3.53628,5.32993,4.00581
21.3158,-0.346152,1.65933,-0.0554628,-0.0972966,-1.69273,0.460796,0.185429,-1.21466,-0.57196,-0.688628,-0.220212,0.0177011,-3.46991,6.03297,3.28875,0.193652,3.23339,0.0986169,-0.104345,-0.263635,-0.189028,-0.000442403,-0.067187,-0.00796236,7.99,-6.3532,-2.36602,3.51695,5.34508,4.0084
21.3203,-0.362562,1.63343,-0.059622,-0.10441,-1.59209,0.53793,0.144045,-0.943574,-0.444312,-0.534943,-0.171066,0.0137506,-3.46991,6.03297,3.28875,0.193652,3.23339,0.0986169,-0.107286,-0.265379,-0.190317,-0.000364908,-0.0667729,-0.00805349,8.00236,-6.36989,-2.36026,3.50408,5.35516,4.01011
21.3253,-0.380338,1.6248,-0.0612662,-0.115438,-1.57024,0.623613,0.349052,-1.40952,-0.636759,-0.973949,-0.322306,0.0870714,-3.48548,5.94941,3.24258,0.183292,3.20217,0.0941023,-0.111852,-0.270774,-0.194072,-0.000877804,-0.067261,-0.00830459,8.02889,-6.39843,-2.34844,3.47881,5.36584,4.01715
21.3303,-0.402098,1.58628,-0.0843942,-0.128212,-1.69653,0.618665,-0.0762271,-2.94135,-1.58832,-0.907074,-0.831358,-0.139606,-3.49256,5.89862,3.21448,0.177354,3.18319,0.0914935,-0.121432,-0.273384,-0.196035,-0.000973005,-0.0649564,-0.00855639,8.03843,-6.43812,-2.34245,3.45513,5.36441,4.01116
21.3354,-0.394263,1.57477,-0.0913507,-0.137729,-1.71664,0.578918,-0.133093,-1.31798,-0.532394,-0.56687,-0.06278,0.538066,-3.4991,5.85223,3.18885,0.172021,3.16597,0.0891641,-0.123923,-0.273307,-0.196075,-0.00121452,-0.0640056,-0.00863872,8.04196,-6.46826,-2.32986,3.44014,5.39256,4.04823
21.3403,-0.366938,1.57576,-0.102476,-0.124746,-1.65312,0.537343,0.236852,-1.24809,-0.511381,-0.920572,-0.225872,0.233934,-3.50403,5.79634,3.15811,0.167685,3.1455,0.0866161,-0.127448,-0.276064,-0.198111,-0.00139656,-0.0637574,-0.00880758,8.06271,-6.4963,-2.31661,3.41634,5.40629,4.0645
