time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,est_tau1,est_tau2,est_tau3,est_tau4,est_tau5,est_tau6
1.95012,0.0764136,-0.0669033,-0.0081666,0.0757679,0.00019195,-6.98e-05,0.221981,-0.189591,-0.0272359,0.214709,-1.60959e-13,3.56376e-05,0.0403839,4.4414,1.42557,-0.254106,-1.48304,-0.715121
1.95517,0.0776525,-0.068055,-0.0083062,0.0770592,0.00019195,-3.49e-05,0.219969,-0.189831,-0.0277383,0.221512,-1.22183e-13,2.70524e-05,0.0552303,4.45448,1.40981,-0.264822,-1.43877,-0.74512
1.96018,0.0789263,-0.0692416,-0.0084807,0.0779143,0.0002094,-8.725e-05,0.217447,-0.188007,-0.0271144,0.222132,-9.29232e-14,2.05739e-05,0.0379478,4.45481,1.40952,-0.263925,-1.39301,-0.773946
1.96513,0.0802874,-0.0704282,-0.00860285,0.0792579,0.0002094,-6.98e-05,0.22002,-0.191105,-0.0266441,0.221108,-7.0872e-14,1.56916e-05,0.0184696,4.45138,1.40027,-0.257807,-1.34669,-0.801115
1.97018,0.0812123,-0.0712134,-0.0087948,0.0806015,0.0002094,-3.49e-05,0.218482,-0.192493,-0.0267845,0.222332,-5.38127e-14,1.19146e-05,0.00895375,4.43763,1.39547,-0.259235,-1.29912,-0.82728
1.97513,0.0823815,-0.0722604,-0.0089344,0.0818231,0.0002094,-6.98e-05,0.215839,-0.190551,-0.0268895,0.225733,-4.10445e-14,9.08759e-06,-0.0146273,4.44752,1.36782,-0.256332,-1.25757,-0.85245
1.98015,0.0837076,-0.0733424,-0.00909145,0.082713,0.0002094,-6.98e-05,0.213801,-0.193073,-0.0259655,0.214287,-3.11968e-14,6.90722e-06,-0.0383083,4.46593,1.32679,-0.249786,-1.21764,-0.874487
1.98516,0.0845627,-0.0740578,-0.00919615,0.0840043,0.0002094,-6.98e-05,0.21376,-0.193481,-0.0257662,0.206609,-2.37297e-14,5.25394e-06,-0.054163,4.48359,1.28848,-0.249444,-1.17849,-0.892095
1.9902,0.0853829,-0.0748082,-0.0092834,0.0848419,0.00022685,-6.98e-05,0.211715,-0.19027,-0.0251106,0.208799,-1.8027e-14,3.99133e-06,-0.0789253,4.50898,1.25336,-0.255322,-1.14125,-0.909741
1.99519,0.086744,-0.0759773,-0.00944045,0.0861856,0.0002094,-6.98e-05,0.210672,-0.196844,-0.0246161,0.209952,-1.3725e-14,3.03882e-06,-0.114885,4.51003,1.23653,-0.250565,-1.10387,-0.9255
2.00018,0.0880353,-0.0772512,-0.0095626,0.0874594,0.00022685,-6.98e-05,0.211378,-0.199851,-0.0232394,0.203829,-1.04483e-14,2.31333e-06,-0.136569,4.47506,1.25843,-0.254346,-1.06181,-0.942359
2.00531,0.0888205,-0.0779143,-0.0096324,0.0882272,0.0002094,-6.98e-05,0.210905,-0.19606,-0.0231904,0.207241,-7.90024e-15,0.000512511,-0.156942,4.4481,1.27621,-0.260481,-1.01804,-0.9572
2.01019,0.0888205,-0.0779143,-0.0096324,0.0882272,0.0002094,-6.98e-05,0.210561,-0.193301,-0.0231547,0.209724,-6.0455e-15,0.00088389,-0.174405,4.42847,1.29054,-0.268437,-0.977704,-0.967247
2.01517,0.0901991,-0.0791183,-0.009772,0.0895185,0.00019195,-3.49e-05,0.216278,-0.197143,-0.0221296,0.214643,-4.60608e-15,0.000673438,-0.186765,4.39711,1.30913,-0.261314,-0.935829,-0.974696
2.02017,0.0915078,-0.0804096,-0.00982435,0.0904085,0.00022685,-6.98e-05,0.218651,-0.197079,-0.0213449,0.21891,-3.50407e-15,0.000512316,-0.177331,4.35148,1.3421,-0.247134,-0.891305,-0.980174
2.02517,0.0923454,-0.0812298,-0.00996395,0.0917521,0.00022685,-6.98e-05,0.21695,-0.19703,-0.0207485,0.216146,-2.66662e-15,0.000389877,-0.158828,4.31773,1.36393,-0.241807,-0.850836,-0.986946
2.03015,0.093689,-0.0824687,-0.0101035,0.0931306,0.00022685,-1.745e-05,0.21516,-0.196493,-0.0207951,0.222534,-2.0311e-15,0.00029696,-0.139444,4.29462,1.37618,-0.232233,-0.813398,-0.991472
2.03514,0.0950153,-0.0836553,-0.0102955,0.0944569,0.00026175,-3.49e-05,0.216294,-0.193584,-0.0218305,0.223408,-1.54625e-15,0.000226071,-0.11382,4.29007,1.36802,-0.218439,-0.776305,-0.996141
2.04012,0.0961146,-0.0847721,-0.0104177,0.0952072,0.00026175,-6.98e-05,0.216657,-0.189877,-0.0226173,0.218583,-1.17784e-15,0.000671223,-0.0876529,4.30563,1.34291,-0.20587,-0.742038,-0.999219
2.04509,0.0969697,-0.0855748,-0.0105921,0.0965683,0.00022685,-1.745e-05,0.214938,-0.191044,-0.0242136,0.221891,-8.97387e-16,0.000511401,-0.0652649,4.32459,1.31193,-0.185603,-0.710618,-1.00271
2.05017,0.0982435,-0.0867963,-0.0107492,0.0979294,0.00026175,-1.745e-05,0.212091,-0.191947,-0.0254483,0.225969,-6.80475e-16,0.000387788,-0.0564382,4.32792,1.29088,-0.164205,-0.67344,-1.00396
2.05527,0.0991858,-0.0875816,-0.0108888,0.098767,0.00026175,-1.745e-05,0.215006,-0.188058,-0.0258801,0.219414,-5.15286e-16,0.00029365,-0.0313868,4.32114,1.28006,-0.144069,-0.630527,-1.00572
2.0602,0.100495,-0.0887333,-0.0110807,0.100093,0.00022685,-1.745e-05,0.213689,-0.187171,-0.0257033,0.213587,-3.93406e-16,0.000224193,-0.0253543,4.34126,1.23941,-0.142169,-0.593211,-1.00825
2.06512,0.101332,-0.0895185,-0.0112029,0.101001,0.0002792,-3.49e-05,0.211695,-0.189464,-0.0255685,0.210627,-3.0043e-16,0.000171208,-0.0341464,4.3625,1.19489,-0.144994,-0.558522,-1.01044
2.07014,0.102589,-0.0905306,-0.011325,0.102274,0.0002792,-1.745e-05,0.21266,-0.189232,-0.0254641,0.206829,-2.28431e-16,0.000130178,-0.0146535,4.35699,1.17852,-0.151551,-0.518749,-1.01382
2.07519,0.103827,-0.0916125,-0.0115693,0.103618,0.00026175,-3.49e-05,0.213902,-0.184516,-0.0263929,0.200902,-1.73429e-16,0.000603129,0.00377625,4.36342,1.1549,-0.162226,-0.479121,-1.01235
2.08054,0.104735,-0.0923454,-0.0116915,0.104491,0.0002792,-1.745e-05,0.215415,-0.187627,-0.0271302,0.206743,-1.29763e-16,0.000451274,0.0200939,4.39086,1.09506,-0.170696,-0.439784,-1.00989
2.08525,0.106061,-0.0936018,-0.0118136,0.105764,0.00033155,-6.98e-05,0.216441,-0.189737,-0.0261966,0.20927,-1.00154e-16,0.000348303,0.0424601,4.38163,1.07997,-0.178771,-0.403242,-1.00797
2.09011,0.10737,-0.094771,-0.0118834,0.106637,0.00033155,-6.98e-05,0.215293,-0.189936,-0.0254578,0.213229,-7.67254e-17,0.000266826,0.0652191,4.36519,1.07008,-0.180463,-0.362951,-1.00845
2.09516,0.108242,-0.0955562,-0.0120231,0.107946,0.00029665,-3.49e-05,0.213883,-0.189589,-0.024875,0.219883,-5.82452e-17,0.000202558,0.0793611,4.34946,1.06208,-0.182929,-0.322715,-1.0108
2.10016,0.109603,-0.0967254,-0.0122324,0.109202,0.00033155,-6.98e-05,0.215324,-0.192832,-0.0234347,0.224896,-4.43226e-17,0.000654774,0.093054,4.33112,1.05327,-0.188745,-0.283992,-1.01109
2.10514,0.110877,-0.0978421,-0.0123372,0.11004,0.00033155,-6.98e-05,0.213921,-0.193296,-0.0238396,0.225206,-3.37537e-17,-7.75664e-07,0.106373,4.32475,1.03253,-0.193801,-0.249049,-1.017
2.11056,0.111802,-0.09861,-0.0124767,0.111331,0.00033155,-1.745e-05,0.213847,-0.195268,-0.0236362,0.230242,-2.51849e-17,0.000531106,0.106182,4.31877,1.00909,-0.20547,-0.212431,-1.0227
2.11513,0.113146,-0.0997965,-0.0125989,0.112518,0.000349,-6.98e-05,0.213798,-0.196562,-0.0225668,0.232145,-1.95584e-17,0.000412451,0.104129,4.28697,1.02457,-0.221815,-0.180844,-1.02675
2.12015,0.11435,-0.100547,-0.0126861,0.113373,0.0003839,-6.98e-05,0.212753,-0.193122,-0.0216757,0.225196,-1.48695e-17,0.000313571,0.0871583,4.26621,1.03541,-0.243243,-0.1467,-1.03391
2.12516,0.115205,-0.101594,-0.0128781,0.114559,0.0003839,-6.98e-05,0.209454,-0.193519,-0.022503,0.219921,-1.13109e-17,0.000238527,0.0619086,4.25582,1.03146,-0.267002,-0.113263,-1.04224
2.13015,0.115205,-0.101594,-0.0128781,0.114559,0.0003839,-6.98e-05,0.20695,-0.19382,-0.023131,0.215917,-8.60975e-18,0.000181564,0.0317402,4.25068,1.02171,-0.290933,-0.0810453,-1.05146
2.13526,0.117369,-0.103496,-0.0130701,0.116741,0.0003839,-6.98e-05,0.207555,-0.192526,-0.0220908,0.21129,-6.51791e-18,0.000137451,-0.00803929,4.25603,1.01114,-0.303915,-0.0519568,-1.06091
2.1401,0.117369,-0.103496,-0.0130701,0.116741,0.0003839,-6.98e-05,0.207994,-0.191586,-0.0213349,0.207928,-4.99779e-18,0.000105394,-0.050605,4.26712,1.00295,-0.306951,-0.0273923,-1.06965
2.14513,0.1188,-0.104665,-0.0131747,0.118189,0.00033155,-1.745e-05,0.213874,-0.193862,-0.020738,0.204267,-3.7976e-18,8.00845e-05,-0.0843076,4.26758,1.01001,-0.302042,-0.000593272,-1.07856
2.15016,0.119724,-0.10545,-0.0132446,0.119026,0.0003839,-6.98e-05,0.217335,-0.19559,-0.0202847,0.213554,-2.88589e-18,6.08583e-05,-0.0925651,4.25529,1.03106,-0.289475,0.028412,-1.08418
2.15511,0.121051,-0.106602,-0.013419,0.120143,0.0003839,-3.49e-05,0.214467,-0.196392,-0.019447,0.218045,-2.20095e-18,0.000543498,-0.0987286,4.25625,1.0395,-0.29191,0.0553252,-1.08689
2.16016,0.121871,-0.107283,-0.0135063,0.121033,0.000349,-1.745e-05,0.217289,-0.19802,-0.0193032,0.220511,-1.67123e-18,-0.000595469,-0.0947899,4.25224,1.05386,-0.281649,0.0837283,-1.09389
2.16542,0.123127,-0.108434,-0.0136285,0.122429,0.00040135,-6.98e-05,0.214818,-0.199296,-0.0186699,0.223485,-1.2559e-18,-0.000447484,-0.0910856,4.2465,1.07197,-0.259873,0.113493,-1.10175
2.17024,0.124506,-0.109673,-0.013768,0.12386,0.0003839,-3.49e-05,0.216002,-0.197759,-0.0182248,0.222167,-9.63923e-19,-0.000343452,-0.0872397,4.25376,1.08322,-0.238952,0.138364,-1.11092
2.17519,0.125396,-0.110493,-0.0138378,0.124698,0.0003839,-1.745e-05,0.214445,-0.197052,-0.0183731,0.225608,-7.35171e-19,-0.000261946,-0.0747215,4.24709,1.117,-0.217339,0.167036,-1.11993
2.18023,0.126687,-0.111732,-0.01396,0.126041,0.0003839,-3.49e-05,0.217774,-0.197513,-0.0194951,0.222727,-5.58363e-19,-0.000198948,-0.0762472,4.24574,1.1486,-0.1975,0.193587,-1.12704
2.1855,0.127525,-0.112552,-0.0140298,0.126896,0.000349,-3.49e-05,0.220909,-0.199957,-0.0193346,0.220986,-4.19562e-19,-0.000149493,-0.0661347,4.23282,1.18794,-0.191718,0.225643,-1.13302
2.19018,0.128711,-0.113791,-0.0142043,0.128223,0.000349,-3.49e-05,0.217828,-0.197829,-0.0192244,0.22645,-3.24266e-19,-0.000115538,-0.0607979,4.22146,1.22656,-0.183711,0.254376,-1.13892
2.19517,0.130037,-0.114978,-0.0143788,0.129584,0.000349,-1.745e-05,0.215824,-0.191096,-0.020636,0.229892,-2.46797e-19,-0.00108866,-0.0694392,4.22476,1.25941,-0.164406,0.283866,-1.14962
2.20019,0.13098,-0.115781,-0.0144835,0.130421,0.0003839,-3.49e-05,0.213792,-0.192481,-0.0212118,0.224487,-1.87641e-19,-0.00183174,-0.0729145,4.24398,1.2677,-0.150047,0.310588,-1.16741
2.2051,0.132254,-0.117002,-0.014658,0.131713,0.00040135,-3.49e-05,0.214741,-0.191541,-0.0216428,0.226867,-1.43368e-19,-0.00139955,-0.0814693,4.267,1.27359,-0.138807,0.334394,-1.18591
2.21016,0.133091,-0.117805,-0.0147627,0.132655,0.0003839,-1.745e-05,0.215483,-0.192322,-0.0219794,0.220643,-1.08788e-19,-0.00106199,-0.0945271,4.27808,1.29,-0.120332,0.36167,-1.20359
2.21513,0.13433,-0.118974,-0.0149546,0.133999,0.000349,-1.745e-05,0.215042,-0.191412,-0.0227291,0.213,-8.2923e-20,-0.00080949,-0.0835379,4.2968,1.29282,-0.102396,0.389709,-1.21711
2.22009,0.135604,-0.120178,-0.0151117,0.134854,0.000349,-1.745e-05,0.213213,-0.191217,-0.0233004,0.216136,-6.32153e-20,-0.000617104,-0.0827739,4.31819,1.28935,-0.0948389,0.418334,-1.22623
2.22516,0.136511,-0.120963,-0.0152164,0.136232,0.000349,-1.745e-05,0.213313,-0.189042,-0.0237429,0.212495,-4.79472e-20,-0.000973908,-0.0826371,4.33102,1.29364,-0.0882283,0.452083,-1.23607
2.23018,0.137349,-0.121696,-0.0153211,0.137192,0.000349,-1.745e-05,0.2159,-0.189915,-0.0230718,0.223313,-3.64504e-20,-0.000740384,-0.0715219,4.34873,1.28973,-0.0649162,0.483085,-1.24332
2.23518,0.13864,-0.122848,-0.0154782,0.138518,0.0003839,-1.745e-05,0.211351,-0.188074,-0.022563,0.221999,-2.77356e-20,-6.26237e-05,-0.0757071,4.37994,1.27554,-0.0542344,0.512199,-1.2453
